x, y, th, stamp, 
-1.3330488204956055, -2.798271417617798, 0.7278493477500939, 1759519694337905814, 
-1.3228968381881714, -2.788968563079834, 0.7656232182457654, 1759519694378520978, 
-1.3103556632995605, -2.7768099308013916, 0.8119590394314316, 1759519694428566881, 
-1.2986998558044434, -2.763958692550659, 0.8566692096015187, 1759519694478460038, 
-1.285617709159851, -2.7484681606292725, 0.9131302827678082, 1759519694538143505, 
-1.2754844427108765, -2.735036849975586, 0.9619230918671035, 1759519694587884198, 
-1.2657185792922974, -2.720668315887451, 1.0111022629906485, 1759519694638045862, 
-1.257026195526123, -2.7066028118133545, 1.0580144252641275, 1759519694687855066, 
-1.2484486103057861, -2.6909186840057373, 1.1030750644327583, 1759519694737894955, 
-1.242309331893921, -2.6785194873809814, 1.139350335588852, 1759519694777957422, 
-1.2352566719055176, -2.663093328475952, 1.1861823470145691, 1759519694828075257, 
-1.228836178779602, -2.646643877029419, 1.2329721095811472, 1759519694878372378, 
-1.2222968339920044, -2.6269302368164062, 1.2873383086741037, 1759519694937897003, 
-1.2174257040023804, -2.610360622406006, 1.3352219916286925, 1759519694989051846, 
-1.2135460376739502, -2.5934650897979736, 1.3812864046626379, 1759519695040068767, 
-1.2107733488082886, -2.5773706436157227, 1.4241180650444918, 1759519695086960237, 
-1.20832359790802, -2.560244560241699, 1.471944615271939, 1759519695137618553, 
-1.207035779953003, -2.5456011295318604, 1.5105810194151625, 1759519695179532013, 
-1.2061984539031982, -2.527886152267456, 1.5551347168349716, 1759519695228889961, 
-1.2060388326644897, -2.510516881942749, 1.6008685886957494, 1759519695280078154, 
-1.2072336673736572, -2.489797353744507, 1.6520691581203175, 1759519695338060275, 
-1.2089728116989136, -2.4725396633148193, 1.69613096913835, 1759519695388161962, 
-1.211449146270752, -2.455112934112549, 1.7419302440809565, 1759519695438113554, 
-1.214390516281128, -2.438560724258423, 1.7862849889648, 1759519695486076486, 
-1.218566656112671, -2.4212653636932373, 1.8294794612494882, 1759519695536507353, 
-1.2224754095077515, -2.407101631164551, 1.866406904182993, 1759519695577923697, 
-1.2276453971862793, -2.3905105590820312, 1.910833381469629, 1759519695628513666, 
-1.2338755130767822, -2.3739452362060547, 1.9563780603741, 1759519695678370735, 
-1.2400935888290405, -2.3586955070495605, 2.0004465349888543, 1759519695726288406, 
-1.249790906906128, -2.3385884761810303, 2.0538992636683537, 1759519695788079047, 
-1.2581888437271118, -2.3231582641601562, 2.0979079479323866, 1759519695837835577, 
-1.2663564682006836, -2.309293270111084, 2.1382395319571583, 1759519695884175388, 
-1.2763855457305908, -2.2944135665893555, 2.1816187009014785, 1759519695935190157, 
-1.285443902015686, -2.2814512252807617, 2.2198572454544645, 1759519695979698524, 
-1.296350359916687, -2.2676784992218018, 2.262432712458956, 1759519696028235027, 
-1.307712197303772, -2.2544870376586914, 2.305151203445365, 1759519696078301159, 
-1.319299340248108, -2.2421457767486572, 2.3450351938088914, 1759519696124956449, 
